what is the notable types of <e> 's profession	Vince_Bell	Creative_Work	__people__person__profession|__common__topic__notable_types	Vince_Bell##__people__person__profession##Songwriter##__common__topic__notable_types##Creative_Work
what is the <e> 's athletes 's olympic games contested	James_Blake	1908_Summer_Olympics|1896_Summer_Olympics|1996_Summer_Olympics|2000_Summer_Olympics|1900_Summer_Olympics|1924_Summer_Olympics|1912_Summer_Olympics|1920_Summer_Olympics	__olympics__olympic_sport__athletes|__olympics__olympic_sport__olympic_games_contested	James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1908_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1896_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1996_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##2000_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1900_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1924_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1912_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1920_Summer_Olympics
what is the games of <e> 's platform	Knights_of_the_Sky	Flames_of_Freedom|Midwinter|The_Humans|Maniac_Mansion|Civilization|Zool|Llamatron|Pit-Fighter|B.A.T.|Prince_of_Persia	__cvg__game_version__platform|__cvg__cvg_platform__games	Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Flames_of_Freedom|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Midwinter|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##The_Humans|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Maniac_Mansion|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Civilization|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Zool|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Llamatron|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Pit-Fighter|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##B.A.T.|Knights_of_the_Sky##__cvg__game_version__platform##Amiga##__cvg__cvg_platform__games##Prince_of_Persia
what is the <e> 's organism type 's works	Success_Express	Black_Beauty|Horse_Anatomy|Sidesaddle|Reining_in	__biology__organism__organism_type|__book__book_subject__works	Success_Express##__biology__organism__organism_type##Horse##__book__book_subject__works##Black_Beauty|Success_Express##__biology__organism__organism_type##Horse##__book__book_subject__works##Horse_Anatomy|Success_Express##__biology__organism__organism_type##Horse##__book__book_subject__works##Sidesaddle|Success_Express##__biology__organism__organism_type##Horse##__book__book_subject__works##Reining_in
what is the <e> 's organism type 's works	Bowling_Brook	Black_Beauty|Horse_Anatomy|Sidesaddle|Reining_in	__biology__organism__organism_type|__book__book_subject__works	Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Black_Beauty|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Horse_Anatomy|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Sidesaddle|Bowling_Brook##__biology__organism__organism_type##Horse##__book__book_subject__works##Reining_in
what is the teams of <e> 's nationality	Jean-Marie_Hullot	Strasbourg_IG|A1_Team_France	__people__person__nationality|__sports__sports_team_location__teams	Jean-Marie_Hullot##__people__person__nationality##France##__sports__sports_team_location__teams##Strasbourg_IG|Jean-Marie_Hullot##__people__person__nationality##France##__sports__sports_team_location__teams##A1_Team_France
what is the song of <e> 's country	Chivalrous_Legend	China	__film__film__country|__music__recording__song	Chivalrous_Legend##__film__film__country##China##__music__recording__song##China
what is the <e> 's nationality 's contains	István_Lázár	Bohemia|Adamov|Miskolc|Prague|Kingdom_of_Hungary|Kraków	__people__person__nationality|__location__location__contains	István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Bohemia|István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Adamov|István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Miskolc|István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Prague|István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Kingdom_of_Hungary|István_Lázár##__people__person__nationality##Austria-Hungary##__location__location__contains##Kraków
what is the <e> 's artist 's album	Habanera	Elegant_Gypsy|This_Is_Jazz_31|He_&_Carmen|The_Rite_of_Strings|Anthology|All_Your_Life|World_Sinfonia|The_Guitar_Hero|The_Infinite_Desire|Acoustic_Anthology|Tirami_Su|Ritmo_de_la_Noche|The_Collection|Electric_Rendezvous|Casino|Winter_Nights|Vocal_Rendezvous|Revisited|Sunday_in_Boston|Kiss_My_Axe	__music__recording__artist|__music__artist__album	Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Elegant_Gypsy|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##This_Is_Jazz_31|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##He_&_Carmen|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Rite_of_Strings|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Anthology|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##All_Your_Life|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##World_Sinfonia|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Guitar_Hero|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Infinite_Desire|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Acoustic_Anthology|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Tirami_Su|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Ritmo_de_la_Noche|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Collection|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Electric_Rendezvous|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Casino|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Winter_Nights|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Vocal_Rendezvous|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Revisited|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Sunday_in_Boston|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Kiss_My_Axe
what is the <e> 's tracks 's tracks	Titan	Titan	__music__recording__tracks|__music__recording__tracks	Titan##__music__recording__tracks##Titan##__music__recording__tracks##Titan
what is the tracks of <e> 's track	Alistair_Wells	Paris	__music__artist__track|__music__recording__tracks	Alistair_Wells##__music__artist__track##Paris##__music__recording__tracks##Paris
what is the <e> 's tracks 's artist	Berlin	Carrie_Elkin	__music__recording__tracks|__music__recording__artist	Berlin##__music__recording__tracks##Berlin##__music__recording__artist##Carrie_Elkin
what is the people born here of <e> 's containedby	Brahmakulam	Suma_Kanakala|Roysten_Abel|R._Sugathan|K._M._Cherian|Rishi|T._M._Jacob|N.P._Prakash|Sangeeth_Sivan|Shyamaprasad|Tapovan_Maharaj|Bhagyalakshmi|Aparna_Nair|Kannam_Kulam_Abdulla|M._N._Vijayan|A._Ayyappan|Rajan_Pillai|Wahid_Sali|Prakash_Bobby|K_Hari_Kumar|Sunny_Joseph|C._N._Balakrishnan|Usharani_Nair|Preethi_Nair|Shashi_Warrier|Venu_Nair|Nimisha_Suresh|Eknath_Easwaran|Sohan_Roy|V._M._Sudheeran|Jeet_Thayil|C.K._Vineeth|Suma_Josson|Joseph_Mundassery|Sathaar|K._V._Simon|Sudheesh|Suresh_Balaje|Sibi_K._Thomas|Helen_Mary|Ali_Akbar|Rajeev_Sreenivasa|Theresa_Setlur|Mor_Severios|Kalpana|Lalu_KV|Anusree|N._R._Pillai|Vellapally_Natesan|Rekha_Mallick|V._K._N.|Tom_George|P._Vasu	__location__location__containedby|__location__location__people_born_here	Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Kanakala|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Roysten_Abel|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##R._Sugathan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._M._Cherian|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rishi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##T._M._Jacob|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N.P._Prakash|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sangeeth_Sivan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shyamaprasad|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tapovan_Maharaj|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Bhagyalakshmi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Aparna_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kannam_Kulam_Abdulla|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##M._N._Vijayan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##A._Ayyappan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajan_Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Wahid_Sali|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Prakash_Bobby|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K_Hari_Kumar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sunny_Joseph|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C._N._Balakrishnan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Usharani_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Preethi_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shashi_Warrier|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Venu_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Nimisha_Suresh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Eknath_Easwaran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sohan_Roy|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._M._Sudheeran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Jeet_Thayil|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C.K._Vineeth|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Josson|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Joseph_Mundassery|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sathaar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._V._Simon|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sudheesh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suresh_Balaje|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sibi_K._Thomas|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Helen_Mary|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Ali_Akbar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajeev_Sreenivasa|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Theresa_Setlur|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Mor_Severios|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kalpana|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Lalu_KV|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Anusree|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N._R._Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Vellapally_Natesan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rekha_Mallick|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._K._N.|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tom_George|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##P._Vasu
